adapted_case,adapted_client,corruption,chunk_id,chunk_start,chunk_end,chunk_size,composition_name,performing_clients,performing_size,raw_wdm,raw_ucs,raw_bnuas,raw_bndas,raw_pdam,wasserstein_distance,aligned_wdm,aligned_ucs,aligned_bnuas,aligned_bndas,aligned_pdam,scaled_wdm,scaled_ucs,scaled_bnuas,scaled_bndas,scaled_pdam,ttaas,composition_accuracy_on_chunk,aggregated_accuracy_on_chunk,ground_truth_composable,predicted_at_0_35,correct_at_0_35,predicted_at_0_4,correct_at_0_4,predicted_at_0_5,correct_at_0_5,predicted_at_0_6,correct_at_0_6
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C1_C2_C3_C5,"client_0,client_1,client_2,client_4",4,0.024496973,-1.066198558,3.713230908,0.22427012,0,0.847313643,0.975503027,-1.066198558,3.713230908,0.22427012,0,0.61329125,0.225225205,0.372946138,0.276838021,1,0.497660123,0.555999994,0.219999999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C1_C2_C4,"client_0,client_1,client_3",3,0.021390557,-0.868347876,3.715775013,0.231024057,0,0.74699223,0.978609443,-0.868347876,3.715775013,0.231024057,0,0.663750169,0.326891425,0.380398901,0.288741117,1,0.531956323,0.508000016,0.216000006,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C1_C2_C4_C5,"client_0,client_1,client_3,client_4",4,0.022807479,-0.98158551,3.712709188,0.221811607,0,0.828038871,0.977192521,-0.98158551,3.712709188,0.221811607,0,0.640734465,0.268703896,0.371417801,0.272505154,1,0.510672263,0.536000013,0.219999999,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C1_C2_C5,"client_0,client_1,client_4",3,0.021602631,-1.004398309,3.71278584,0.221204787,0,0.734125137,0.978397369,-1.004398309,3.71278584,0.221204787,0,0.660305366,0.256981465,0.371642346,0.271435698,1,0.512072975,0.529999971,0.211999997,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C1_C3,"client_0,client_2",2,0.041533113,-0.966737814,3.715199411,0.215944588,0,0.856605828,0.958466887,-0.966737814,3.715199411,0.215944588,0,0.336565459,0.276333433,0.378712718,0.262165155,1,0.450755353,0.522000015,0.209999993,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C1_C3_C4,"client_0,client_2,client_3",3,0.036412716,-0.948937356,3.714393258,0.218577191,0,0.958929002,0.963587284,-0.948937356,3.714393258,0.218577191,0,0.419738396,0.285480257,0.376351155,0.266804838,1,0.469674929,0.536000013,0.228,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C1_C3_C4_C5,"client_0,client_2,client_3,client_4",4,0.033378899,-1.005434409,3.712083042,0.215029329,0,0.95766741,0.966621101,-1.005434409,3.712083042,0.215029329,0,0.469018066,0.256449062,0.369583551,0.260552108,1,0.471120557,0.56400001,0.228,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C1_C3_C5,"client_0,client_2,client_4",3,0.03580761,-1.03121464,3.711969018,0.212603599,0,0.867992699,0.96419239,-1.03121464,3.711969018,0.212603599,0,0.429567415,0.243201806,0.369249527,0.256277016,1,0.459659153,0.546000004,0.224000007,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C1_C4,"client_0,client_3",2,0.039567769,-0.772086811,3.714676023,0.212934956,0,0.76564151,0.960432231,-0.772086811,3.714676023,0.212934956,0,0.368489437,0.376355489,0.377179492,0.256860998,1,0.475777083,0.518000007,0.224000007,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C1_C4_C5,"client_0,client_3,client_4",3,0.034796476,-0.930677011,3.71121335,0.207373753,0,0.85650444,0.965203524,-0.930677011,3.71121335,0.207373753,0,0.445991712,0.294863395,0.367035856,0.247059968,1,0.470990186,0.536000013,0.222000003,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C1_C5,"client_0,client_4",2,0.038932085,-0.929994585,3.710618496,0.198214248,0,0.732372344,0.961067915,-0.929994585,3.710618496,0.198214248,0,0.378815135,0.295214062,0.365293276,0.230917312,1,0.454047957,0.50999999,0.214000002,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C2,client_1,1,0.002297819,-0.922849357,3.717720568,0.255574077,0,0.456498295,0.997702181,-0.922849357,3.717720568,0.255574077,0,0.97388223,0.298885661,0.386098257,0.332007922,1,0.598174814,0.437999994,0.241999999,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C2_C3,"client_1,client_2",2,0.024910271,-1.125479132,3.715165496,0.231370464,0,0.972083211,0.975089729,-1.125479132,3.715165496,0.231370464,0,0.606577852,0.194763688,0.378613367,0.289351623,1,0.493861306,0.529999971,0.252000004,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C2_C3_C4,"client_1,client_2,client_3",3,0.024683297,-1.054462805,3.714303613,0.229644835,0,1.076669216,0.975316703,-1.054462805,3.714303613,0.229644835,0,0.610264702,0.231255659,0.376088545,0.286310385,1,0.500783858,0.519999981,0.268000007,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C2_C3_C4_C5,"client_1,client_2,client_3,client_4",4,0.024554372,-1.089553222,3.711877704,0.223745719,0,1.037029266,0.975445628,-1.089553222,3.711877704,0.223745719,0,0.612358887,0.213224334,0.368982029,0.275913819,1,0.494095814,0.546000004,0.247999996,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C2_C3_C5,"client_1,client_2,client_4",3,0.024437487,-1.14547459,3.711691976,0.223864898,0,0.951842844,0.975562513,-1.14547459,3.711691976,0.223864898,0,0.614257499,0.184488956,0.368437953,0.27612386,1,0.488661653,0.568000019,0.246000007,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C2_C4,"client_1,client_3",2,0.018211544,-0.944205962,3.714590728,0.235398293,0,0.899159074,0.981788456,-0.944205962,3.714590728,0.235398293,0,0.715388339,0.287911499,0.376929629,0.296450243,1,0.535335942,0.476000011,0.25999999,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C2_C4_C5,"client_1,client_3,client_4",3,0.021599531,-1.059417821,3.710841179,0.221375331,0,0.945371628,0.978400469,-1.059417821,3.710841179,0.221375331,0,0.660355711,0.228709508,0.365945608,0.271736263,1,0.505349418,0.533999979,0.254000008,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C2_C5,"client_1,client_4",2,0.018898606,-1.144759037,3.709973812,0.219778717,0,0.785516679,0.981101394,-1.144759037,3.709973812,0.219778717,0,0.704228066,0.184856645,0.363404723,0.268922399,1,0.504282367,0.522000015,0.256000012,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C3,client_2,1,0.057589173,-1.0783685,3.712642908,0.204250157,0,1.177576065,0.942410827,-1.0783685,3.712642908,0.204250157,0,0.075759541,0.21897164,0.371223637,0.241554961,1,0.381501956,0.565999985,0.300000012,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C3_C4,"client_2,client_3",2,0.042208552,-1.010663912,3.712673426,0.214561686,0,1.229038119,0.957791448,-1.010663912,3.712673426,0.214561686,0,0.325593982,0.253761864,0.371313036,0.259727937,1,0.442079364,0.537999988,0.289999992,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C3_C4_C5,"client_2,client_3,client_4",3,0.036044657,-1.058706917,3.71025151,0.212322921,0,1.111801624,0.963955343,-1.058706917,3.71025151,0.212322921,0,0.425716941,0.229074809,0.364218219,0.25578235,1,0.454958464,0.560000002,0.275999993,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C3_C5,"client_2,client_4",2,0.040961444,-1.111019053,3.709301472,0.207572132,0,1.023419857,0.959038556,-1.111019053,3.709301472,0.207572132,0,0.345851325,0.202194047,0.361435153,0.24740959,1,0.431378023,0.568000019,0.25999999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C4,client_3,1,0.053878129,-0.819704194,3.711105585,0.204028144,0,1.211897373,0.946121871,-0.819704194,3.711105585,0.204028144,0,0.136039734,0.351887141,0.366720166,0.241163688,1,0.419162146,0.437999994,0.287999988,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C4_C5,"client_3,client_4",2,0.039328992,-1.004930412,3.707810402,0.200175166,0,1.05012536,0.960671008,-1.004930412,3.707810402,0.200175166,0,0.372367988,0.256708042,0.357067177,0.234373223,1,0.444103286,0.536000013,0.268000007,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,6,3000,3500,500,C5,client_4,1,0.051653564,-1.064868227,3.703405857,0.173193261,0,0.842041135,0.948346436,-1.064868227,3.703405857,0.173193261,0,0.172174351,0.225908799,0.344164398,0.18682048,1,0.385813606,0.529999971,0.277999997,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C1,client_0,1,0.051537275,-0.599600915,3.716994524,0.200840756,0,0.646551728,0.948462725,-0.599600915,3.716994524,0.200840756,0,0.174063281,0.464987931,0.383971366,0.235546255,1,0.451713766,0.444000006,0.172000006,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C1_C2,"client_0,client_1",2,0.018023729,-0.816892028,3.717630804,0.236310095,0,0.585448623,0.981976271,-0.816892028,3.717630804,0.236310095,0,0.718439091,0.353332181,0.385835299,0.298057198,1,0.551132754,0.472000003,0.178000003,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C1_C2_C3,"client_0,client_1,client_2",3,0.024489582,-1.018684119,3.716112435,0.230922431,0,0.920725942,0.975510418,-1.018684119,3.716112435,0.230922431,0,0.613411305,0.249640655,0.381387353,0.288562012,1,0.506600265,0.519999981,0.180000007,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C1_C2_C3_C4,"client_0,client_1,client_2,client_3",4,0.024646044,-0.990635097,3.715231061,0.229189128,0,1.008582592,0.975353956,-0.990635097,3.715231061,0.229189128,0,0.610869818,0.264053736,0.378805435,0.28550725,1,0.507847248,0.54400003,0.187999994,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C1_C2_C3_C4_C5,"client_0,client_1,client_2,client_3,client_4",5,0.024658263,-1.035315171,3.713084579,0.223988459,0,1.003763914,0.975341737,-1.035315171,3.713084579,0.223988459,0,0.61067134,0.241094734,0.372517477,0.276341622,1,0.500125035,0.550000012,0.195999995,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C1_C2_C3_C5,"client_0,client_1,client_2,client_4",4,0.024496973,-1.066198558,3.713230908,0.22427012,0,0.923415124,0.975503027,-1.066198558,3.713230908,0.22427012,0,0.61329125,0.225225205,0.372946138,0.276838021,1,0.497660123,0.522000015,0.184,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C1_C2_C4,"client_0,client_1,client_3",3,0.021390557,-0.868347876,3.715775013,0.231024057,0,0.807569981,0.978609443,-0.868347876,3.715775013,0.231024057,0,0.663750169,0.326891425,0.380398901,0.288741117,1,0.531956323,0.523999989,0.187999994,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C1_C2_C4_C5,"client_0,client_1,client_3,client_4",4,0.022807479,-0.98158551,3.712709188,0.221811607,0,0.886557817,0.977192521,-0.98158551,3.712709188,0.221811607,0,0.640734465,0.268703896,0.371417801,0.272505154,1,0.510672263,0.522000015,0.200000003,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C1_C2_C5,"client_0,client_1,client_4",3,0.021602631,-1.004398309,3.71278584,0.221204787,0,0.754412889,0.978397369,-1.004398309,3.71278584,0.221204787,0,0.660305366,0.256981465,0.371642346,0.271435698,1,0.512072975,0.49000001,0.197999999,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C1_C3,"client_0,client_2",2,0.041533113,-0.966737814,3.715199411,0.215944588,0,0.966073036,0.958466887,-0.966737814,3.715199411,0.215944588,0,0.336565459,0.276333433,0.378712718,0.262165155,1,0.450755353,0.536000013,0.192000002,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C1_C3_C4,"client_0,client_2,client_3",3,0.036412716,-0.948937356,3.714393258,0.218577191,0,1.055872679,0.963587284,-0.948937356,3.714393258,0.218577191,0,0.419738396,0.285480257,0.376351155,0.266804838,1,0.469674929,0.546000004,0.194000006,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C1_C3_C4_C5,"client_0,client_2,client_3,client_4",4,0.033378899,-1.005434409,3.712083042,0.215029329,0,1.034371734,0.966621101,-1.005434409,3.712083042,0.215029329,0,0.469018066,0.256449062,0.369583551,0.260552108,1,0.471120557,0.541999996,0.195999995,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C1_C3_C5,"client_0,client_2,client_4",3,0.03580761,-1.03121464,3.711969018,0.212603599,0,0.944007695,0.96419239,-1.03121464,3.711969018,0.212603599,0,0.429567415,0.243201806,0.369249527,0.256277016,1,0.459659153,0.527999997,0.184,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C1_C4,"client_0,client_3",2,0.039567769,-0.772086811,3.714676023,0.212934956,0,0.84087044,0.960432231,-0.772086811,3.714676023,0.212934956,0,0.368489437,0.376355489,0.377179492,0.256860998,1,0.475777083,0.526000023,0.186000004,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C1_C4_C5,"client_0,client_3,client_4",3,0.034796476,-0.930677011,3.71121335,0.207373753,0,0.919230402,0.965203524,-0.930677011,3.71121335,0.207373753,0,0.445991712,0.294863395,0.367035856,0.247059968,1,0.470990186,0.533999979,0.200000003,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C1_C5,"client_0,client_4",2,0.038932085,-0.929994585,3.710618496,0.198214248,0,0.754427135,0.961067915,-0.929994585,3.710618496,0.198214248,0,0.378815135,0.295214062,0.365293276,0.230917312,1,0.454047957,0.49000001,0.186000004,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C2,client_1,1,0.002297819,-0.922849357,3.717720568,0.255574077,0,0.445811331,0.997702181,-0.922849357,3.717720568,0.255574077,0,0.97388223,0.298885661,0.386098257,0.332007922,1,0.598174814,0.407999992,0.217999995,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C2_C3,"client_1,client_2",2,0.024910271,-1.125479132,3.715165496,0.231370464,0,1.09926486,0.975089729,-1.125479132,3.715165496,0.231370464,0,0.606577852,0.194763688,0.378613367,0.289351623,1,0.493861306,0.55400002,0.222000003,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C2_C3_C4,"client_1,client_2,client_3",3,0.024683297,-1.054462805,3.714303613,0.229644835,0,1.155246139,0.975316703,-1.054462805,3.714303613,0.229644835,0,0.610264702,0.231255659,0.376088545,0.286310385,1,0.500783858,0.536000013,0.228,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C2_C3_C4_C5,"client_1,client_2,client_3,client_4",4,0.024554372,-1.089553222,3.711877704,0.223745719,0,1.116821051,0.975445628,-1.089553222,3.711877704,0.223745719,0,0.612358887,0.213224334,0.368982029,0.275913819,1,0.494095814,0.540000021,0.231999993,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C2_C3_C5,"client_1,client_2,client_4",3,0.024437487,-1.14547459,3.711691976,0.223864898,0,1.043257713,0.975562513,-1.14547459,3.711691976,0.223864898,0,0.614257499,0.184488956,0.368437953,0.27612386,1,0.488661653,0.560000002,0.228,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C2_C4,"client_1,client_3",2,0.018211544,-0.944205962,3.714590728,0.235398293,0,0.964039683,0.981788456,-0.944205962,3.714590728,0.235398293,0,0.715388339,0.287911499,0.376929629,0.296450243,1,0.535335942,0.501999974,0.236000001,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C2_C4_C5,"client_1,client_3,client_4",3,0.021599531,-1.059417821,3.710841179,0.221375331,0,1.006210685,0.978400469,-1.059417821,3.710841179,0.221375331,0,0.660355711,0.228709508,0.365945608,0.271736263,1,0.505349418,0.537999988,0.228,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C2_C5,"client_1,client_4",2,0.018898606,-1.144759037,3.709973812,0.219778717,0,0.821053326,0.981101394,-1.144759037,3.709973812,0.219778717,0,0.704228066,0.184856645,0.363404723,0.268922399,1,0.504282367,0.501999974,0.228,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C3,client_2,1,0.057589173,-1.0783685,3.712642908,0.204250157,0,1.293915391,0.942410827,-1.0783685,3.712642908,0.204250157,0,0.075759541,0.21897164,0.371223637,0.241554961,1,0.381501956,0.550000012,0.252000004,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C3_C4,"client_2,client_3",2,0.042208552,-1.010663912,3.712673426,0.214561686,0,1.308523655,0.957791448,-1.010663912,3.712673426,0.214561686,0,0.325593982,0.253761864,0.371313036,0.259727937,1,0.442079364,0.546000004,0.238000005,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C3_C4_C5,"client_2,client_3,client_4",3,0.036044657,-1.058706917,3.71025151,0.212322921,0,1.191880584,0.963955343,-1.058706917,3.71025151,0.212322921,0,0.425716941,0.229074809,0.364218219,0.25578235,1,0.454958464,0.555999994,0.236000001,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C3_C5,"client_2,client_4",2,0.040961444,-1.111019053,3.709301472,0.207572132,0,1.098828077,0.959038556,-1.111019053,3.709301472,0.207572132,0,0.345851325,0.202194047,0.361435153,0.24740959,1,0.431378023,0.558000028,0.241999999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C4,client_3,1,0.053878129,-0.819704194,3.711105585,0.204028144,0,1.255817652,0.946121871,-0.819704194,3.711105585,0.204028144,0,0.136039734,0.351887141,0.366720166,0.241163688,1,0.419162146,0.425999999,0.252000004,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C4_C5,"client_3,client_4",2,0.039328992,-1.004930412,3.707810402,0.200175166,0,1.105142117,0.960671008,-1.004930412,3.707810402,0.200175166,0,0.372367988,0.256708042,0.357067177,0.234373223,1,0.444103286,0.546000004,0.244000003,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,7,3500,4000,500,C5,client_4,1,0.051653564,-1.064868227,3.703405857,0.173193261,0,0.830363214,0.948346436,-1.064868227,3.703405857,0.173193261,0,0.172174351,0.225908799,0.344164398,0.18682048,1,0.385813606,0.477999985,0.244000003,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,8,4000,4500,500,C1,client_0,1,0.051537275,-0.599600915,3.716994524,0.200840756,0,0.61941576,0.948462725,-0.599600915,3.716994524,0.200840756,0,0.174063281,0.464987931,0.383971366,0.235546255,1,0.451713766,0.456,0.178000003,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,8,4000,4500,500,C1_C2,"client_0,client_1",2,0.018023729,-0.816892028,3.717630804,0.236310095,0,0.554404855,0.981976271,-0.816892028,3.717630804,0.236310095,0,0.718439091,0.353332181,0.385835299,0.298057198,1,0.551132754,0.460000008,0.181999996,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,8,4000,4500,500,C1_C2_C3,"client_0,client_1,client_2",3,0.024489582,-1.018684119,3.716112435,0.230922431,0,0.874925375,0.975510418,-1.018684119,3.716112435,0.230922431,0,0.613411305,0.249640655,0.381387353,0.288562012,1,0.506600265,0.526000023,0.192000002,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,8,4000,4500,500,C1_C2_C3_C4,"client_0,client_1,client_2,client_3",4,0.024646044,-0.990635097,3.715231061,0.229189128,0,0.972384214,0.975353956,-0.990635097,3.715231061,0.229189128,0,0.610869818,0.264053736,0.378805435,0.28550725,1,0.507847248,0.537999988,0.200000003,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,8,4000,4500,500,C1_C2_C3_C4_C5,"client_0,client_1,client_2,client_3,client_4",5,0.024658263,-1.035315171,3.713084579,0.223988459,0,0.985579789,0.975341737,-1.035315171,3.713084579,0.223988459,0,0.61067134,0.241094734,0.372517477,0.276341622,1,0.500125035,0.541999996,0.208000004,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,8,4000,4500,500,C1_C2_C3_C5,"client_0,client_1,client_2,client_4",4,0.024496973,-1.066198558,3.713230908,0.22427012,0,0.909583569,0.975503027,-1.066198558,3.713230908,0.22427012,0,0.61329125,0.225225205,0.372946138,0.276838021,1,0.497660123,0.529999971,0.197999999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
client_1_impulse_noise,client_1,impulse_noise,8,4000,4500,500,C1_C2_C4,"client_0,client_1,client_3",3,0.021390557,-0.868347876,3.715775013,0.231024057,0,0.794558644,0.978609443,-0.868347876,3.715775013,0.231024057,0,0.663750169,0.326891425,0.380398901,0.288741117,1,0.531956323,0.508000016,0.197999999,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
